"subject_id","success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","trial_id","rt","stimulus","response","view_history","condition","itemB","causal_itemA","similarity_itemA","selected_choice","correct_response_attn","feedback","age","ethnicity","gender","race"
"subj_4",NA,NA,NA,NA,NA,"html-button-response",5,"2.0.0",34159,NA,6267,"<p style=""font-size: 25px;"">Which of these actions would you do to make someone <strong>hear something</strong>?</p>","1",NA,"intervention","hear something","take a walk","see something","<p style=""font-size: 20px;"">I would make them <strong>take a walk</strong></p>",NA,NA,NA,NA,NA,NA
"subj_4",NA,NA,NA,NA,NA,"html-button-response",6,"2.0.0",38808,NA,4648,"<p style=""font-size: 25px;"">Which of these actions would you do to make someone <strong>jump up and down</strong>?</p>","1",NA,"intervention","jump up and down","think about something","sit down","<p style=""font-size: 20px;"">I would make them <strong>think about something</strong></p>",NA,NA,NA,NA,NA,NA
"subj_4",NA,NA,NA,NA,NA,"html-button-response",7,"2.0.0",43489,NA,4680,"<p style=""font-size: 25px;"">Which of these actions would you do to make someone <strong>kick something</strong>?</p>","1",NA,"intervention","kick something","think about something","jump up and down","<p style=""font-size: 20px;"">I would make them <strong>think about something</strong></p>",NA,NA,NA,NA,NA,NA
"subj_4",NA,NA,NA,NA,NA,"html-button-response",8,"2.0.0",47937,NA,4446,"<p style=""font-size: 25px;"">Which of these actions would you do to make someone <strong>choose what to do</strong>?</p>","0",NA,"intervention","choose what to do","feel scared","remember something","<p style=""font-size: 20px;"">I would make them <strong>remember something</strong></p>",NA,NA,NA,NA,NA,NA
"subj_4",NA,NA,NA,NA,NA,"html-button-response",9,"2.0.0",52969,NA,5031,"<p style=""font-size: 25px;"">Which of these actions would you do to make someone <strong>take a walk</strong>?</p>","0",NA,"intervention","take a walk","think about something","jump up and down","<p style=""font-size: 20px;"">I would make them <strong>think about something</strong></p>",NA,NA,NA,NA,NA,NA
"subj_4",NA,NA,NA,NA,NA,"html-button-response",10,"2.0.0",58083,NA,5112,"<p style=""font-size: 25px;"">For this question, please select ""I would make them <strong>""choose what to do""</strong>""</p>","0",NA,"attention_check",NA,NA,NA,"I would make them choose what to do","choose what to do",NA,NA,NA,NA,NA
"subj_4",NA,NA,NA,NA,NA,"html-button-response",11,"2.0.0",68521,NA,10436,"<p style=""font-size: 25px;"">Which of these actions would you do to make someone <strong>experience pain</strong>?</p>","0",NA,"intervention","experience pain","kick something","feel scared","<p style=""font-size: 20px;"">I would make them <strong>kick something</strong></p>",NA,NA,NA,NA,NA,NA
"subj_4",NA,NA,NA,NA,NA,"html-button-response",12,"2.0.0",72695,NA,4173,"<p style=""font-size: 25px;"">Which of these actions would you do to make someone <strong>get sick</strong>?</p>","1",NA,"intervention","get sick","see something","get tired","<p style=""font-size: 20px;"">I would make them <strong>see something</strong></p>",NA,NA,NA,NA,NA,NA
"subj_4",NA,NA,NA,NA,NA,"html-button-response",13,"2.0.0",75550,NA,2853,"<p style=""font-size: 25px;"">Which of these actions would you do to make someone <strong>remember something</strong>?</p>","1",NA,"intervention","remember something","take a walk","think about something","<p style=""font-size: 20px;"">I would make them <strong>think about something</strong></p>",NA,NA,NA,NA,NA,NA
"subj_4",NA,NA,NA,NA,NA,"html-button-response",14,"2.0.0",78177,NA,2626,"<p style=""font-size: 25px;"">Which of these actions would you do to make someone <strong>get tired</strong>?</p>","0",NA,"intervention","get tired","jump up and down","feel scared","<p style=""font-size: 20px;"">I would make them <strong>jump up and down</strong></p>",NA,NA,NA,NA,NA,NA
"subj_4",NA,NA,NA,NA,NA,"html-button-response",15,"2.0.0",81290,NA,3111,"<p style=""font-size: 25px;"">Which of these actions would you do to make someone <strong>think about something</strong>?</p>","1",NA,"intervention","think about something","take a walk","remember something","<p style=""font-size: 20px;"">I would make them <strong>remember something</strong></p>",NA,NA,NA,NA,NA,NA
"subj_4",NA,NA,NA,NA,NA,"html-button-response",16,"2.0.0",85945,NA,4654,"<p style=""font-size: 25px;"">Which of these actions would you do to make someone <strong>sit down</strong>?</p>","1",NA,"intervention","sit down","experience pain","jump up and down","<p style=""font-size: 20px;"">I would make them <strong>experience pain</strong></p>",NA,NA,NA,NA,NA,NA
"subj_4",NA,NA,NA,NA,NA,"html-button-response",17,"2.0.0",90121,NA,4175,"<p style=""font-size: 25px;"">Which of these actions would you do to make someone <strong>reach for something</strong>?</p>","1",NA,"intervention","reach for something","become hungry","kick something","<p style=""font-size: 20px;"">I would make them <strong>become hungry</strong></p>",NA,NA,NA,NA,NA,NA
"subj_4",NA,NA,NA,NA,NA,"html-button-response",18,"2.0.0",93980,NA,3858,"<p style=""font-size: 25px;"">Which of these actions would you do to make someone <strong>see something</strong>?</p>","1",NA,"intervention","see something","take a walk","hear something","<p style=""font-size: 20px;"">I would make them <strong>take a walk</strong></p>",NA,NA,NA,NA,NA,NA
"subj_4",NA,NA,NA,NA,NA,"instructions",19,"2.0.0",103072,NA,9090,NA,NA,"[{""page_index"":0,""viewing_time"":9090}]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"subj_4",NA,NA,NA,NA,NA,"survey-html-form",20,"2.0.0",146118,"demographics_survey",43043,NA,"{""feedback"":""I just thought about how I would make them do something. I had no issues. "",""age"":""43"",""gender"":""Female"",""other_gender"":"""",""race"":""Black/African American"",""other_race"":"""",""ethnicity"":""Non-Hispanic""}",NA,NA,NA,NA,NA,NA,NA,"I just thought about how I would make them do something. I had no issues.",43,"Non-Hispanic","Female","Black/African American"
"subj_5",TRUE,FALSE,"[]","[]","[]","preload",0,"2.0.0",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"subj_5",NA,NA,NA,NA,NA,"html-button-response",1,"2.0.0",12063,"consent",12058,"<p><b>Consent Form</b></p> <div style=""text-align:left;background-color:lightblue; padding:2vw; max-width:80vw;""><p><b>Purpose:</b> The purpose of this study is to understand how people think about the physical and social world.</p><p><b>Procedures:</b> In this study, you will watch videos, read sentences, or see pictures, and answer simple questions about them. This study should take approximately 4 minutes</p><p><b>Participation:</b> Participation in this study is voluntary. If you decide to join now, you can change your mind later. </p><p><b>Payment:</b> You will be paid $15.00/hour for participating in this study. Given the estimated duration of 4 minutes, your payment will amount to $1.</p><p><b>Risks and benefits:</b> There are no risks associated with participating in this study. There are no direct benefits associated with participating in this study. </p><p><b>Use of data by study researchers:</b> The research team led by Shari Liu at JHU will have access to your answers. </p><p><b>Publication of results:</b> The results of the research may be presented at scientific meetings or published in scientific journals. Your individual responses may be published. We will never publish your name, the date that you participated, and any other information that could be used to identify you. </p><p><b>Researcher contact information:</b> This study is run by Dr. Shari Liu at JHU. If you have any questions or concerns about this study, or in the very unlikely event of a research-related injury, please contact sliu199@jhu.edu. </p><p><b>Research rights information:</b> If you have questions about your rights as a research participant or feel that you have not been treated fairly, please call the Homewood Institutional Review Board at Johns Hopkins University at (410) 516-6580. If you have any questions or issues completing the survey, please email Shari Liu at sliu199@jhu.edu. </p> </div><p> Do you consent to participate? </p>","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"subj_5",NA,NA,NA,NA,NA,"instructions",2,"2.0.0",18126,NA,6063,NA,NA,"[{""page_index"":0,""viewing_time"":6063}]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"subj_5",NA,NA,NA,NA,NA,"html-button-response",3,"2.0.0",21287,NA,3160,"<p style=""font-size: 25px;"">For this question, please select ""The ability to <strong>choose what to do</strong>""</p>","0",NA,"attention_check",NA,NA,NA,"The ability to choose what to do","choose what to do",NA,NA,NA,NA,NA
"subj_5",NA,NA,NA,NA,NA,"html-button-response",4,"2.0.0",25694,NA,4407,"<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>jump up and down</strong>. <br>Which of these two other abilities do you think the creature would also have?</p>","1",NA,"similarity","jump up and down","think about something","sit down","<p style=""font-size: 20px;"">The ability to <strong>sit down</strong></p>",NA,NA,NA,NA,NA,NA
"subj_5",NA,NA,NA,NA,NA,"html-button-response",5,"2.0.0",29046,NA,3351,"<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>experience pain</strong>. <br>Which of these two other abilities do you think the creature would also have?</p>","1",NA,"similarity","experience pain","kick something","feel scared","<p style=""font-size: 20px;"">The ability to <strong>feel scared</strong></p>",NA,NA,NA,NA,NA,NA
"subj_5",NA,NA,NA,NA,NA,"html-button-response",6,"2.0.0",31935,NA,2888,"<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>think about something</strong>. <br>Which of these two other abilities do you think the creature would also have?</p>","0",NA,"similarity","think about something","take a walk","remember something","<p style=""font-size: 20px;"">The ability to <strong>remember something</strong></p>",NA,NA,NA,NA,NA,NA
"subj_5",NA,NA,NA,NA,NA,"html-button-response",7,"2.0.0",34910,NA,2975,"<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>see something</strong>. <br>Which of these two other abilities do you think the creature would also have?</p>","0",NA,"similarity","see something","take a walk","hear something","<p style=""font-size: 20px;"">The ability to <strong>take a walk</strong></p>",NA,NA,NA,NA,NA,NA
"subj_5",NA,NA,NA,NA,NA,"html-button-response",8,"2.0.0",37055,NA,2144,"<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>hear something</strong>. <br>Which of these two other abilities do you think the creature would also have?</p>","1",NA,"similarity","hear something","take a walk","see something","<p style=""font-size: 20px;"">The ability to <strong>see something</strong></p>",NA,NA,NA,NA,NA,NA
"subj_5",NA,NA,NA,NA,NA,"html-button-response",9,"2.0.0",38902,NA,1847,"<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>get tired</strong>. <br>Which of these two other abilities do you think the creature would also have?</p>","0",NA,"similarity","get tired","jump up and down","feel scared","<p style=""font-size: 20px;"">The ability to <strong>jump up and down</strong></p>",NA,NA,NA,NA,NA,NA
"subj_5",NA,NA,NA,NA,NA,"html-button-response",10,"2.0.0",41262,NA,2359,"<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>sit down</strong>. <br>Which of these two other abilities do you think the creature would also have?</p>","0",NA,"similarity","sit down","experience pain","jump up and down","<p style=""font-size: 20px;"">The ability to <strong>jump up and down</strong></p>",NA,NA,NA,NA,NA,NA
"subj_5",NA,NA,NA,NA,NA,"html-button-response",11,"2.0.0",43774,NA,2511,"<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>remember something</strong>. <br>Which of these two other abilities do you think the creature would also have?</p>","1",NA,"similarity","remember something","take a walk","think about something","<p style=""font-size: 20px;"">The ability to <strong>think about something</strong></p>",NA,NA,NA,NA,NA,NA
"subj_5",NA,NA,NA,NA,NA,"html-button-response",12,"2.0.0",46158,NA,2383,"<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>reach for something</strong>. <br>Which of these two other abilities do you think the creature would also have?</p>","0",NA,"similarity","reach for something","become hungry","kick something","<p style=""font-size: 20px;"">The ability to <strong>become hungry</strong></p>",NA,NA,NA,NA,NA,NA
"subj_5",NA,NA,NA,NA,NA,"html-button-response",13,"2.0.0",47950,NA,1791,"<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>get sick</strong>. <br>Which of these two other abilities do you think the creature would also have?</p>","0",NA,"similarity","get sick","see something","get tired","<p style=""font-size: 20px;"">The ability to <strong>get tired</strong></p>",NA,NA,NA,NA,NA,NA
"subj_5",NA,NA,NA,NA,NA,"html-button-response",14,"2.0.0",50334,NA,2384,"<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>kick something</strong>. <br>Which of these two other abilities do you think the creature would also have?</p>","0",NA,"similarity","kick something","think about something","jump up and down","<p style=""font-size: 20px;"">The ability to <strong>jump up and down</strong></p>",NA,NA,NA,NA,NA,NA
